Acc Z,Labels
0.106657845,Sitting
0.137632194,Sitting
0.081163799,Sitting
0.100994714,Sitting
0.104408052,Sitting
0.134135712,Sitting
0.126176821,Sitting
0.156130501,Sitting
0.127869084,Sitting
0.173981611,Sitting
0.162181152,Sitting
0.105193143,Sitting
0.165056437,Sitting
0.168145601,Sitting
0.116298482,Sitting
0.085096024,Sitting
0.112561441,Sitting
0.118759809,Sitting
0.134406817,Sitting
0.093246197,Sitting
0.163516187,Sitting
0.130769112,Sitting
0.145056029,Sitting
0.135763104,Sitting
0.179322467,Sitting
0.157910516,Sitting
0.174849604,Sitting
0.205898483,Sitting
0.200924654,Sitting
0.143642175,Sitting
0.175515293,Sitting
0.123092476,Sitting
0.207857898,Sitting
0.151745063,Sitting
0.191002817,Sitting
0.19435966,Sitting
0.235903882,Sitting
0.156727701,Sitting
0.185419757,Sitting
0.142142167,Sitting
0.165985535,Sitting
0.199405146,Sitting
0.130880615,Sitting
0.160016396,Sitting
0.140509089,Sitting
0.180125652,Sitting
0.178031345,Sitting
0.173964651,Sitting
0.154520491,Sitting
0.230480175,Sitting
0.147953202,Sitting
0.221129289,Sitting
0.175126131,Sitting
0.146995766,Sitting
0.152026319,Sitting
0.176501475,Sitting
0.182038037,Sitting
0.194008147,Sitting
0.16538384,Sitting
0.165949893,Sitting
0.196921531,Sitting
0.163696992,Sitting
0.181324992,Sitting
0.193628735,Sitting
0.131489219,Sitting
0.162335033,Sitting
0.193164916,Sitting
0.153724814,Sitting
0.211044857,Sitting
0.206770448,Sitting
0.17529237,Sitting
0.141420301,Sitting
0.219438772,Sitting
0.18224509,Sitting
0.136154985,Sitting
0.222062448,Sitting
0.183720688,Sitting
0.163624337,Sitting
0.190415086,Sitting
0.163677364,Sitting
0.156400041,Sitting
0.232397717,Sitting
0.167123312,Sitting
0.187294758,Sitting
0.202152222,Sitting
0.243741134,Sitting
0.158504431,Sitting
0.212568515,Sitting
0.173257903,Sitting
0.190207293,Sitting
0.181153968,Sitting
0.169045421,Sitting
0.150152824,Sitting
0.1579558,Sitting
0.131902419,Sitting
0.237376666,Sitting
0.196804644,Sitting
0.13467582,Sitting
0.15030384,Sitting
0.169211172,Sitting
0.207942686,Sitting
0.198988107,Sitting
0.210823099,Sitting
0.227571272,Sitting
0.251804313,Sitting
0.184436228,Sitting
0.165097322,Sitting
0.166379437,Sitting
0.208247237,Sitting
0.149397968,Sitting
0.191569668,Sitting
0.205467567,Sitting
0.142377961,Sitting
0.167418571,Sitting
0.140672136,Sitting
0.161424594,Sitting
0.174000709,Sitting
0.147021399,Sitting
0.120219071,Sitting
0.161768698,Sitting
0.167898468,Sitting
0.08787123,Sitting
0.080136951,Sitting
0.04018929,Sitting
0.109641975,Sitting
0.103677144,Sitting
0.075293238,Sitting
0.158160835,Sitting
0.170333341,Sitting
0.115423116,Sitting
0.121924255,Sitting
0.132107126,Sitting
0.126299157,Sitting
0.114986167,Sitting
0.110693269,Sitting
0.107869872,Sitting
0.154028427,Sitting
0.121408688,Sitting
0.128017796,Sitting
0.188298031,Sitting
0.173519796,Sitting
0.15256762,Sitting
0.138501386,Sitting
0.107962845,Sitting
0.115613501,Sitting
0.106529067,Sitting
0.077342099,Sitting
0.166570351,Sitting
0.096357785,Sitting
0.109775235,Sitting
0.118240884,Sitting
0.124343969,Sitting
0.097791703,Sitting
0.138441211,Sitting
0.135545271,Sitting
0.109225529,Sitting
0.088004228,Sitting
0.100321347,Sitting
0.116035698,Sitting
0.155646944,Sitting
0.112055732,Sitting
0.103576853,Sitting
0.127067119,Sitting
0.147446014,Sitting
0.109622462,Sitting
0.09859728,Sitting
0.112166688,Sitting
0.151188986,Sitting
0.162609596,Sitting
0.148345103,Sitting
0.152531659,Sitting
0.069092952,Sitting
0.19188481,Sitting
0.124854772,Sitting
0.197221928,Sitting
0.157371163,Sitting
0.143955863,Sitting
0.167068101,Sitting
0.161588014,Sitting
0.099920761,Sitting
0.166528694,Sitting
0.201055982,Sitting
0.144927052,Sitting
0.186138762,Sitting
0.1540224,Sitting
0.100758596,Sitting
0.158334169,Sitting
0.124977594,Sitting
0.104543305,Sitting
0.114385384,Sitting
0.134681599,Sitting
0.128269036,Sitting
0.148945769,Sitting
0.071371968,Sitting
0.184288007,Sitting
0.183174228,Sitting
0.110008024,Sitting
0.100335197,Sitting
0.08398935,Sitting
0.051373212,Sitting
0.152656027,Sitting
0.125488048,Sitting
0.128133293,Sitting
0.178924962,Sitting
0.088079591,Sitting
0.136218941,Sitting
0.090804747,Sitting
0.153993878,Sitting
0.18271091,Sitting
0.12003675,Sitting
0.205897093,Sitting
0.196652036,Sitting
0.164012428,Sitting
0.105483748,Sitting
0.1332319,Sitting
0.181117376,Sitting
0.155078173,Sitting
0.136790816,Sitting
0.176087563,Sitting
0.146239181,Sitting
0.084328249,Sitting
0.168465022,Sitting
0.119000978,Sitting
0.185403431,Sitting
0.138119387,Sitting
0.099094523,Sitting
0.157870278,Sitting
0.154906049,Sitting
0.113771717,Sitting
0.149952972,Sitting
0.146514462,Sitting
0.115847579,Sitting
0.119902788,Sitting
0.182796562,Sitting
0.139930637,Sitting
0.170797025,Sitting
0.177238604,Sitting
0.146503002,Sitting
0.164553354,Sitting
0.106821293,Sitting
0.167340583,Sitting
0.186043452,Sitting
0.153479568,Sitting
0.129005736,Sitting
0.120743188,Sitting
0.190158134,Sitting
0.152460108,Sitting
0.107618988,Sitting
0.103991413,Sitting
0.112323905,Sitting
0.135009758,Sitting
0.170727262,Sitting
0.181958472,Sitting
0.167094071,Sitting
0.119892213,Sitting
0.096105602,Sitting
0.125646687,Sitting
0.10948474,Sitting
0.12408755,Sitting
0.170597401,Sitting
0.179130068,Sitting
0.085953416,Sitting
0.108497339,Sitting
0.188668978,Sitting
0.086087257,Sitting
0.144521959,Sitting
0.079986944,Sitting
0.137501271,Sitting
0.139947872,Sitting
0.11536699,Sitting
0.077720903,Sitting
0.141757626,Sitting
0.1741439,Sitting
0.164101674,Sitting
0.164140515,Sitting
0.153445045,Sitting
0.188118102,Sitting
0.111791139,Sitting
0.10022971,Sitting
0.060322973,Sitting
0.143293685,Sitting
0.162149534,Sitting
0.128030612,Sitting
0.179912725,Sitting
0.154175349,Sitting
0.162405874,Sitting
0.130185169,Sitting
0.174420542,Sitting
0.206442863,Sitting
0.203543867,Sitting
0.160022165,Sitting
0.149081227,Sitting
0.120115016,Sitting
0.163119177,Sitting
0.172218987,Sitting
0.176722107,Sitting
0.176179641,Sitting
0.192498064,Sitting
0.157679023,Sitting
0.189786597,Sitting
0.154262626,Sitting
0.171920986,Sitting
0.182463959,Sitting
0.171290503,Sitting
0.163120779,Sitting
0.090702394,Sitting
0.147273009,Sitting
0.106287667,Sitting
0.118550357,Sitting
0.241057739,Sitting
0.132324453,Sitting
0.14511647,Sitting
0.139286319,Sitting
0.137976461,Sitting
0.131825744,Sitting
0.164453996,Sitting
0.181716339,Sitting
0.121350233,Sitting
0.13155079,Sitting
0.175490301,Sitting
0.145474569,Sitting
0.12267542,Sitting
0.133429859,Sitting
0.155712355,Sitting
0.135501019,Sitting
0.16389944,Sitting
0.132312493,Sitting
0.185707796,Sitting
0.160975059,Sitting
0.146266535,Sitting
0.171373891,Sitting
0.118878015,Sitting
0.120417848,Sitting
0.187503375,Sitting
0.19804946,Sitting
0.162667164,Sitting
0.148482252,Sitting
0.118958021,Sitting
0.20126662,Sitting
0.134779583,Sitting
0.125949543,Sitting
0.098727689,Sitting
0.052300753,Sitting
0.140677677,Sitting
0.14892332,Sitting
0.118182529,Sitting
0.105635171,Sitting
0.130150553,Sitting
0.180769411,Sitting
0.205497912,Sitting
0.101389429,Sitting
0.1101127,Sitting
0.056383224,Sitting
0.090518841,Sitting
0.140903779,Sitting
0.139787475,Sitting
0.15498269,Sitting
0.094457431,Sitting
0.173026121,Sitting
0.089125612,Sitting
0.144633681,Sitting
0.138933602,Sitting
0.144987934,Sitting
0.105418754,Sitting
0.147953595,Sitting
0.088523248,Sitting
0.114939406,Sitting
0.118892194,Sitting
0.161498287,Sitting
0.135990189,Sitting
0.234184289,Sitting
0.151856269,Sitting
0.127674513,Sitting
0.080409448,Sitting
0.091441354,Sitting
0.142584392,Sitting
0.124785002,Sitting
0.084800592,Sitting
0.110234051,Sitting
0.152176036,Sitting
0.097891185,Sitting
0.174558258,Sitting
0.11501973,Sitting
0.073534806,Sitting
0.098951386,Sitting
0.114653378,Sitting
0.078357004,Sitting
0.13235338,Sitting
0.079211641,Sitting
0.056904199,Sitting
0.144184528,Sitting
0.112007028,Sitting
0.098994011,Sitting
0.103810113,Sitting
0.103791135,Sitting
0.176568388,Sitting
0.124695362,Sitting
0.197061381,Sitting
0.169351238,Sitting
0.142454144,Sitting
0.132154553,Sitting
0.119566731,Sitting
0.127033658,Sitting
0.155424976,Sitting
0.144509372,Sitting
0.174321941,Sitting
0.081774671,Sitting
0.152349147,Sitting
0.123093946,Sitting
0.122362417,Sitting
0.139826569,Sitting
0.159303452,Sitting
0.093384195,Sitting
0.109213867,Sitting
0.118336908,Sitting
0.152189865,Sitting
0.094849674,Sitting
0.155955569,Sitting
0.13987684,Sitting
0.111164581,Sitting
0.125008396,Sitting
0.158862686,Sitting
0.116828535,Sitting
0.097318121,Sitting
0.13443216,Sitting
0.145968022,Sitting
0.104624149,Sitting
0.084186825,Sitting
0.134086161,Sitting
0.057892108,Sitting
0.108858818,Sitting
0.06198188,Sitting
0.123622698,Postural Transition
0.190771961,Postural Transition
0.137550965,Postural Transition
0.149309557,Postural Transition
0.180681715,Postural Transition
0.073717868,Postural Transition
0.097768217,Postural Transition
0.145021927,Postural Transition
0.151224904,Postural Transition
0.119182528,Postural Transition
0.115163662,Postural Transition
0.080944867,Postural Transition
0.090006863,Postural Transition
0.064617304,Postural Transition
0.089041361,Postural Transition
0.067235094,Postural Transition
0.028799206,Postural Transition
0.034177761,Postural Transition
0.046854675,Postural Transition
0.024325002,Postural Transition
0.053086146,Postural Transition
0.085275434,Postural Transition
0.027266628,Postural Transition
0.046046048,Postural Transition
-0.017162624,Postural Transition
0.04175758,Postural Transition
-0.010475259,Postural Transition
0.018642498,Postural Transition
-0.079946415,Postural Transition
-0.063796936,Postural Transition
0.038060797,Postural Transition
0.055075936,Postural Transition
0.030843751,Postural Transition
-0.023874628,Postural Transition
-0.015747539,Postural Transition
-0.085574096,Postural Transition
-0.130313293,Postural Transition
-0.175520209,Postural Transition
-0.187236797,Postural Transition
-0.234461829,Postural Transition
-0.226854601,Postural Transition
-0.174361749,Postural Transition
-0.255997545,Postural Transition
-0.222081209,Postural Transition
-0.242488094,Postural Transition
-0.258794743,Postural Transition
-0.362249675,Postural Transition
-0.302460263,Postural Transition
-0.322342709,Postural Transition
-0.337020866,Postural Transition
-0.426265389,Postural Transition
-0.348651154,Postural Transition
-0.341361552,Postural Transition
-0.375598442,Postural Transition
-0.322647987,Postural Transition
-0.31349242,Postural Transition
-0.380317609,Postural Transition
-0.364212353,Postural Transition
-0.406267821,Postural Transition
-0.342028149,Postural Transition
-0.374703176,Postural Transition
-0.325006565,Postural Transition
-0.332566306,Postural Transition
-0.389701769,Postural Transition
-0.362899433,Postural Transition
-0.359147324,Postural Transition
-0.364269898,Postural Transition
-0.392837702,Postural Transition
-0.403569473,Postural Transition
-0.372682523,Postural Transition
-0.361612277,Postural Transition
-0.349702165,Postural Transition
-0.345027987,Postural Transition
-0.381993478,Postural Transition
-0.373531445,Postural Transition
-0.349068898,Postural Transition
-0.334118768,Postural Transition
-0.304870572,Postural Transition
-0.282597789,Postural Transition
-0.333519167,Postural Transition
-0.358761079,Postural Transition
-0.296758615,Postural Transition
-0.374017583,Postural Transition
-0.348420668,Postural Transition
-0.353831466,Postural Transition
-0.310392534,Postural Transition
-0.303540029,Postural Transition
-0.355596791,Postural Transition
-0.292535668,Postural Transition
-0.357743848,Postural Transition
-0.330588473,Postural Transition
-0.305533432,Postural Transition
-0.277941906,Postural Transition
-0.219447314,Postural Transition
-0.242935257,Postural Transition
-0.263777673,Postural Transition
-0.274247216,Postural Transition
-0.20852214,Postural Transition
-0.206527096,Postural Transition
-0.239854945,Postural Transition
-0.216074099,Postural Transition
-0.139386756,Postural Transition
-0.173734493,Postural Transition
-0.166587079,Postural Transition
-0.149443975,Postural Transition
-0.210714127,Postural Transition
-0.218673718,Postural Transition
-0.201898596,Postural Transition
-0.172389213,Postural Transition
-0.15685906,Postural Transition
-0.24805904,Postural Transition
-0.209571791,Postural Transition
-0.253525036,Postural Transition
-0.245159592,Postural Transition
-0.272247209,Postural Transition
-0.211863953,Postural Transition
-0.161215093,Postural Transition
-0.202375172,Postural Transition
-0.252694936,Postural Transition
-0.185832573,Postural Transition
-0.183850506,Postural Transition
-0.239881484,Postural Transition
-0.227709265,Postural Transition
-0.145447778,Postural Transition
-0.179972146,Postural Transition
-0.208059826,Postural Transition
-0.240177587,Postural Transition
-0.266340345,Postural Transition
-0.228646286,Postural Transition
-0.202349341,Postural Transition
-0.171333631,Postural Transition
-0.127333261,Postural Transition
-0.152910598,Postural Transition
-0.176152316,Postural Transition
-0.18003851,Postural Transition
-0.152398334,Postural Transition
-0.155544797,Postural Transition
-0.130315094,Postural Transition
-0.026995215,Postural Transition
-0.109006258,Postural Transition
-0.134764515,Postural Transition
-0.133006263,Postural Transition
-0.065447921,Postural Transition
-0.057139152,Postural Transition
-0.025797136,Postural Transition
-0.062818167,Postural Transition
-0.042658972,Postural Transition
-0.095431234,Postural Transition
-0.052957829,Postural Transition
-0.02017613,Postural Transition
-0.041885194,Walking
-0.032032712,Walking
0.036083986,Walking
-0.054942265,Walking
-0.015365234,Walking
-0.048732895,Walking
-0.06493701,Walking
-0.066013013,Walking
-0.090986892,Walking
-0.065913936,Walking
-0.080178352,Walking
-0.105592539,Walking
-0.063922365,Walking
-0.06243613,Walking
0.035380868,Walking
0.013045334,Walking
-0.10430066,Walking
-0.044714902,Walking
-0.029831174,Walking
-0.040861795,Walking
-0.067674593,Walking
-0.203215022,Walking
-0.224835273,Walking
-0.252029586,Walking
-0.246111012,Walking
-0.383231026,Walking
-0.460905307,Walking
-0.428444204,Walking
-0.412760899,Walking
-0.427055564,Walking
-0.428448356,Walking
-0.45800039,Walking
-0.449891064,Walking
-0.342154831,Walking
-0.335352055,Walking
-0.289898989,Walking
-0.266427793,Walking
-0.312984136,Walking
-0.238708304,Walking
-0.246893908,Walking
-0.253668636,Walking
-0.224044584,Walking
-0.254787716,Walking
-0.159340534,Walking
-0.210975548,Walking
-0.177796032,Walking
-0.209094376,Walking
-0.154110159,Walking
-0.247477039,Walking
-0.238687861,Walking
-0.193822622,Walking
-0.18014616,Walking
-0.162190142,Walking
-0.086805982,Walking
-0.087058089,Walking
-0.137832759,Walking
-0.150252761,Walking
-0.132701664,Walking
-0.135684615,Walking
-0.087105483,Walking
-0.101621459,Walking
-0.103482185,Walking
-0.132935366,Walking
-0.093741948,Walking
-0.038782295,Walking
-0.055598918,Walking
-0.054445338,Walking
-0.068751847,Walking
-0.116297535,Walking
-0.075306108,Walking
-0.045613267,Walking
-0.054817053,Walking
-0.101344762,Walking
-0.083139259,Walking
-0.032505488,Walking
0.018056639,Walking
0.012755338,Walking
-0.092213236,Walking
-0.090635593,Walking
-0.093985636,Walking
-0.049283459,Walking
0.044256995,Walking
0.077207008,Walking
-0.001714655,Walking
-0.113580048,Walking
-0.109488159,Walking
-0.141692205,Walking
-0.118673064,Walking
-0.225229343,Walking
-0.299497345,Walking
-0.35780339,Walking
-0.463113647,Walking
-0.418326502,Walking
-0.465719241,Walking
-0.361872446,Walking
-0.294460924,Walking
-0.196136761,Walking
-0.205116213,Walking
-0.222079761,Walking
-0.174632046,Walking
-0.16742398,Walking
-0.096950327,Walking
-0.112515667,Walking
-0.184231754,Walking
-0.119507409,Walking
-0.124602056,Walking
-0.142845121,Walking
-0.170489172,Walking
-0.122048525,Walking
-0.1644191,Walking
-0.09441104,Walking
-0.121456057,Walking
-0.150567176,Walking
-0.14105493,Walking
-0.118643585,Walking
-0.0979711,Walking
-0.09628767,Walking
-0.094339418,Walking
-0.136619458,Walking
-0.128363312,Walking
-0.134542066,Walking
-0.155326725,Walking
-0.077186919,Walking
-0.10734521,Walking
-0.132713711,Walking
-0.049999431,Walking
-0.087859967,Walking
-0.04950323,Walking
0.028769089,Walking
-0.039169568,Walking
-0.01957969,Walking
-0.016827602,Walking
0.011873442,Walking
-0.060145027,Walking
0.021043556,Walking
-0.002401267,Walking
-0.018027749,Walking
0.013320743,Walking
-0.04327522,Walking
-0.040547568,Walking
-0.032386818,Walking
-0.064824705,Walking
-0.070113079,Walking
-0.020578918,Walking
0.07594138,Walking
0.025422529,Walking
0.039742084,Walking
-0.02031188,Walking
-0.064324845,Walking
-0.026047106,Walking
0.026812584,Walking
-0.0876377,Walking
-0.164063828,Walking
-0.297111811,Walking
-0.36429921,Walking
-0.397989757,Walking
-0.435315962,Walking
-0.418337792,Walking
-0.351358396,Walking
-0.35070228,Walking
-0.361960189,Walking
-0.30921452,Walking
-0.224926532,Walking
-0.25232762,Walking
-0.219325969,Walking
-0.176649802,Walking
-0.212426671,Walking
-0.246738926,Walking
-0.230153619,Walking
-0.20692506,Walking
-0.231483522,Walking
-0.205985188,Walking
-0.171026968,Walking
-0.174462117,Walking
-0.22577873,Walking
-0.168065686,Walking
-0.123899065,Walking
-0.192534524,Walking
-0.111553172,Walking
-0.10658935,Walking
-0.191284513,Walking
-0.088157091,Walking
-0.150481023,Walking
-0.067865691,Walking
-0.137859742,Walking
-0.053492411,Walking
-0.042673549,Walking
-0.094190048,Walking
-0.08739899,Walking
-0.107233974,Walking
-0.125797774,Walking
-0.061582828,Walking
-0.089123697,Walking
-0.053844851,Walking
-0.061429033,Walking
-0.074604911,Walking
0.029270816,Walking
-0.037915223,Walking
0.014818056,Walking
-0.027178898,Walking
0.002473894,Walking
-0.026689032,Walking
-0.037026687,Walking
-0.042518606,Walking
-0.05571732,Walking
-0.05894089,Walking
-0.041473696,Walking
-0.077664924,Walking
0.034368046,Walking
0.085631419,Walking
0.087874652,Walking
0.054981806,Walking
-0.043439981,Walking
-0.10632305,Walking
-0.097499621,Walking
